Project,Date,Outflow (kcfs),Spill (kcfs),Spill Percent (%),Inflow (kcfs),Temp (Scroll Case) (C),Temperature (C),Barometric Pressure (mmHg),Dissolved Gas (mmHg),Dissolved Gas Percent (%),Turbidity (ft),Elevation (ft)
BON,2016-09-26,113.31,1.25,1.10,109.20,18.33,18.33,,,,7.00,75.03
BON,2016-09-27,108.41,1.24,1.15,114.00,18.33,18.33,,,,7.00,74.94
BON,2016-09-28,102.62,1.24,1.21,97.70,18.33,18.33,,,,7.00,75.21
BON,2016-09-29,93.33,1.20,1.28,96.20,18.89,18.89,,,,7.00,74.93
BON,2016-09-30,83.05,1.27,1.53,83.60,18.89,18.89,,,,7.00,75.48
BON,2016-10-01,88.54,1.29,1.45,84.50,18.89,18.89,,,,7.00,75.33
BON,2016-10-02,78.86,1.28,1.62,68.40,18.89,18.89,,,,7.00,74.54
BON,2016-10-03,84.61,1.24,1.46,85.10,18.33,18.33,,,,7.00,74.14
BON,2016-10-04,88.34,1.33,1.50,95.00,17.78,17.78,,,,7.00,74.33
BON,2016-10-05,107.91,1.24,1.15,107.60,17.78,17.78,,,,7.00,74.75
BON,2016-10-06,103.88,1.25,1.20,103.50,17.78,17.78,,,,7.00,74.69
BON,2016-10-07,95.25,1.19,1.25,94.40,17.78,17.78,,,,7.00,74.68
BON,2016-10-08,89.51,1.15,1.28,97.60,17.22,17.22,,,,7.00,75.13
BON,2016-10-09,91.58,1.15,1.25,93.80,17.22,17.22,,,,7.00,75.37
BON,2016-10-10,117.24,1.20,1.02,116.50,17.22,17.22,,,,7.00,75.72
BON,2016-10-11,112.18,1.21,1.08,114.30,17.22,17.22,,,,7.00,75.60
BON,2016-10-12,123.82,1.16,0.94,127.90,17.22,17.22,,,,7.00,75.58
BON,2016-10-13,115.54,1.15,0.99,98.20,16.67,16.67,,,,7.00,75.41
BON,2016-10-14,112.52,1.11,0.99,125.30,16.11,16.11,,,,7.00,75.27
BON,2016-10-15,137.12,1.13,0.82,125.70,16.11,16.11,,,,7.00,75.17
BON,2016-10-16,133.13,1.09,0.82,135.50,16.11,16.11,,,,7.00,74.31
BON,2016-10-17,126.25,1.15,0.91,124.00,15.56,15.56,,,,7.00,74.67
BON,2016-10-18,118.65,1.15,0.97,117.20,15.56,15.56,,,,5.00,74.55
BON,2016-10-19,125.76,1.14,0.91,128.50,15.56,15.56,,,,7.00,74.17
BON,2016-10-20,114.50,1.10,0.96,106.90,15.00,15.00,,,,7.00,74.17
BON,2016-10-21,123.78,1.10,0.89,138.30,15.60,,,,,7.00,74.47
BON,2016-10-22,106.75,1.11,1.04,109.70,15.56,15.56,,,,7.00,75.47
BON,2016-10-23,127.84,1.10,0.86,127.20,15.56,15.56,,,,7.00,75.45
BON,2016-10-24,135.73,1.10,0.81,132.60,15.00,15.00,,,,7.00,75.68
BON,2016-10-25,121.08,1.11,0.92,114.80,15.00,15.00,,,,6.00,74.82
BON,2016-10-26,134.03,0.91,0.68,136.70,15.00,15.00,,,,7.00,74.46
BON,2016-10-27,136.73,1.12,0.82,132.60,15.00,15.00,,,,7.00,74.07
BON,2016-10-28,142.23,1.10,0.77,142.20,15.00,15.00,,,,7.00,74.58
BON,2016-10-29,150.14,1.10,0.73,152.10,15.00,15.00,,,,7.00,74.34
BON,2016-10-30,149.59,1.01,0.67,144.50,,,,,,,74.17
BON,2016-10-31,150.48,1.11,0.74,144.60,,,,,,,73.43
BON,2016-11-01,146.55,7.50,5.12,144.30,13.90,,,,,,73.71
BON,2016-11-02,154.31,11.71,7.59,162.20,13.89,13.89,,,,7.00,74.04
BON,2016-11-03,158.10,13.61,8.61,152.50,13.89,13.89,,,,7.00,73.52
BON,2016-11-04,156.78,13.22,8.43,153.90,13.89,13.89,,,,7.00,73.87
BON,2016-11-05,152.27,10.08,6.62,149.00,13.33,13.33,,,,7.00,73.21
BON,2016-11-06,144.57,3.46,2.39,145.20,13.33,13.33,,,,7.00,72.87
BON,2016-11-07,145.38,4.52,3.11,151.20,13.33,13.33,,,,7.00,73.24
BON,2016-11-08,147.44,4.91,3.33,145.10,13.33,13.33,,,,7.00,72.95
BON,2016-11-09,138.88,0.98,0.71,146.40,13.33,13.33,,,,7.00,72.91
BON,2016-11-10,140.34,1.01,0.72,145.40,13.33,13.33,,,,7.00,73.61
BON,2016-11-11,143.85,1.01,0.70,151.20,13.33,13.33,,,,7.00,74.40
BON,2016-11-12,135.20,1.03,0.76,122.50,13.33,13.33,,,,7.00,74.30
BON,2016-11-13,145.04,1.01,0.70,131.40,13.33,13.33,,,,7.00,73.33
BON,2016-11-14,139.56,25.25,18.09,152.80,13.33,13.33,,,,7.00,72.71
BON,2016-11-15,139.72,42.55,30.45,134.50,13.33,13.33,,,,7.00,73.65
BON,2016-11-16,143.08,30.84,21.55,145.00,13.33,13.33,,,,7.00,73.72
BON,2016-11-17,147.68,9.01,6.10,154.00,12.78,12.78,,,,7.00,73.82
BON,2016-11-18,155.17,9.23,5.95,147.40,12.78,12.78,,,,7.00,74.17
BON,2016-11-19,156.18,8.66,5.54,154.20,12.78,12.78,,,,7.00,73.68
BON,2016-11-20,156.95,35.49,22.61,160.90,12.22,12.22,,,,7.00,73.85
BON,2016-11-21,154.85,56.96,36.78,150.00,12.22,12.22,,,,7.00,73.14
BON,2016-11-22,149.53,51.88,34.70,149.20,12.22,12.22,,,,7.00,72.94
BON,2016-11-23,152.30,13.03,8.55,160.80,12.22,12.22,,,,7.00,73.97
BON,2016-11-24,154.08,10.83,7.03,146.80,11.67,11.67,,,,7.00,74.15
BON,2016-11-25,139.73,4.17,2.98,132.90,11.67,11.67,,,,7.00,73.23
BON,2016-11-26,142.07,5.26,3.70,145.50,11.67,11.67,,,,7.00,73.00
BON,2016-11-27,141.66,4.52,3.19,150.50,11.67,11.67,,,,7.00,73.10
BON,2016-11-28,143.28,4.68,3.27,145.10,11.11,11.11,,,,7.00,74.21
BON,2016-11-29,147.81,4.67,3.16,151.20,11.11,11.11,,,,,73.66
BON,2016-11-30,147.93,5.50,3.72,141.90,10.56,10.56,,,,7.00,73.91
BON,2016-12-01,152.59,4.47,2.93,151.80,10.56,10.56,,,,7.00,73.46
BON,2016-12-02,151.53,2.55,1.69,151.30,10.56,10.56,,,,7.00,73.90
BON,2016-12-03,142.83,1.00,0.70,144.50,10.00,10.00,,,,7.00,73.20
BON,2016-12-04,133.01,1.01,0.76,135.60,10.00,10.00,,,,7.00,72.78
BON,2016-12-05,139.95,1.52,1.08,139.90,10.00,10.00,,,,7.00,73.01
BON,2016-12-06,154.28,8.91,5.78,158.80,10.00,10.00,,,,7.00,72.94
BON,2016-12-07,163.66,16.90,10.33,172.20,9.44,9.44,,,,7.00,74.04
BON,2016-12-08,170.02,15.78,9.28,164.80,8.89,8.89,,,,7.00,74.51
BON,2016-12-09,167.78,10.94,6.52,164.60,8.33,8.33,,,,6.00,73.60
BON,2016-12-10,144.52,6.03,4.17,144.30,7.22,7.22,,,,6.00,73.61
BON,2016-12-11,138.68,4.51,3.25,136.70,6.67,6.67,,,,7.00,73.28
BON,2016-12-12,136.23,5.41,3.97,136.10,6.67,6.67,,,,7.00,73.03
BON,2016-12-13,142.08,3.20,2.25,144.00,6.67,6.67,,,,7.00,73.22
BON,2016-12-14,153.04,3.76,2.46,155.10,7.22,7.22,,,,7.00,73.47
BON,2016-12-15,150.87,4.74,3.14,153.50,6.67,6.67,,,,7.00,73.52
BON,2016-12-16,146.46,6.60,4.50,139.60,6.11,6.11,,,,7.00,73.72
BON,2016-12-17,149.54,5.29,3.54,161.00,6.11,6.11,,,,7.00,73.80
BON,2016-12-18,165.71,10.02,6.04,155.80,6.11,6.11,,,,7.00,73.77
BON,2016-12-19,162.93,8.98,5.51,163.00,5.56,5.56,,,,7.00,73.19
BON,2016-12-20,157.90,7.63,4.83,172.50,5.00,5.00,,,,7.00,74.26
BON,2016-12-21,152.58,2.95,1.94,156.60,5.00,5.00,,,,7.00,74.67
BON,2016-12-22,176.09,0.96,0.55,169.70,5.00,5.00,,,,7.00,74.28
BON,2016-12-23,188.05,0.96,0.51,168.30,5.00,5.00,,,,7.00,73.73
BON,2016-12-24,151.21,0.96,0.63,164.90,4.44,4.44,,,,7.00,73.01
BON,2016-12-25,160.21,0.96,0.60,160.30,4.44,4.44,,,,7.00,74.13
BON,2016-12-26,166.30,0.96,0.58,173.20,4.44,4.44,,,,7.00,73.92
BON,2016-12-27,180.58,1.01,0.56,178.50,4.44,4.44,,,,,73.90
BON,2016-12-28,160.84,1.00,0.62,145.30,3.89,3.89,,,,7.00,73.58
BON,2016-12-29,149.46,1.05,0.70,153.10,3.89,3.89,,,,7.00,72.75
BON,2016-12-30,159.09,1.01,0.63,168.10,3.89,3.89,,,,7.00,73.58
BON,2016-12-31,145.29,1.05,0.72,146.60,3.89,3.89,,,,7.00,74.30
