Project,Date,Outflow (kcfs),Spill (kcfs),Spill Percent (%),Inflow (kcfs),Temp (Scroll Case) (C),Temperature (C),Barometric Pressure (mmHg),Dissolved Gas (mmHg),Dissolved Gas Percent (%),Turbidity (ft),Elevation (ft)
BON,2012-09-25,100.33,0.63,0.63,110.40,18.89,18.89,,,,7.00,74.16
BON,2012-09-26,108.20,0.63,0.58,107.80,18.89,18.89,,,,7.00,74.81
BON,2012-09-27,96.48,0.59,0.61,95.60,18.89,18.89,,,,7.00,75.04
BON,2012-09-28,112.00,0.62,0.55,115.30,18.89,18.89,,,,7.00,75.33
BON,2012-09-29,112.96,0.62,0.55,111.20,18.89,18.89,,,,7.00,75.34
BON,2012-09-30,93.59,0.61,0.65,95.00,18.89,18.89,,,,7.00,75.61
BON,2012-10-01,86.67,0.62,0.71,83.10,18.89,18.89,,,,7.00,75.46
BON,2012-10-02,88.19,0.63,0.71,86.20,18.89,18.89,,,,7.00,74.91
BON,2012-10-03,112.22,0.73,0.65,117.30,18.89,18.89,,,,7.00,75.15
BON,2012-10-04,104.43,0.62,0.59,102.10,18.89,18.89,,,,5.50,75.22
BON,2012-10-05,82.89,0.62,0.75,82.60,18.33,18.33,,,,7.00,75.36
BON,2012-10-06,80.07,0.55,0.69,80.00,17.78,17.78,,,,7.00,75.44
BON,2012-10-07,75.94,0.55,0.73,75.60,17.78,17.78,,,,6.50,75.49
BON,2012-10-08,78.77,0.57,0.72,78.30,17.22,17.22,,,,5.00,75.50
BON,2012-10-09,109.72,0.58,0.53,108.40,16.67,16.67,,,,7.00,75.30
BON,2012-10-10,97.36,0.57,0.59,101.60,16.67,16.67,,,,7.00,75.30
BON,2012-10-11,91.59,0.58,0.63,90.10,16.67,16.67,,,,7.00,75.43
BON,2012-10-12,81.01,0.57,0.70,81.10,17.22,17.22,,,,7.00,75.25
BON,2012-10-13,72.88,0.57,0.78,74.90,17.22,17.22,,,,6.00,75.58
BON,2012-10-14,73.08,0.56,0.77,69.10,17.22,17.22,,,,7.00,75.42
BON,2012-10-15,79.98,0.57,0.71,83.80,16.67,16.67,,,,7.00,75.39
BON,2012-10-16,81.08,0.57,0.70,77.90,17.22,17.22,,,,6.00,75.58
BON,2012-10-17,84.76,0.58,0.68,88.90,17.22,17.22,,,,7.00,75.52
BON,2012-10-18,93.04,0.58,0.62,85.50,17.22,17.22,,,,7.00,75.44
BON,2012-10-19,79.42,0.57,0.72,82.00,16.67,16.67,,,,6.00,75.15
BON,2012-10-20,79.49,0.55,0.69,82.60,16.11,16.11,,,,2.50,75.46
BON,2012-10-21,94.75,0.55,0.58,93.00,16.11,16.11,,,,4.00,75.33
BON,2012-10-22,112.98,0.56,0.50,111.80,16.11,16.11,,,,7.00,75.46
BON,2012-10-23,116.78,0.55,0.47,119.30,15.56,15.56,,,,6.00,75.17
BON,2012-10-24,114.26,0.55,0.48,109.90,15.00,15.00,,,,6.50,75.37
BON,2012-10-25,119.63,0.76,0.63,123.10,15.00,15.00,,,,7.00,75.15
BON,2012-10-26,136.00,1.10,0.81,137.50,15.00,15.00,,,,7.00,75.21
BON,2012-10-27,121.30,1.10,0.91,119.90,15.00,15.00,,,,7.00,75.05
BON,2012-10-28,104.90,1.10,1.05,109.10,15.00,15.00,,,,7.00,75.29
BON,2012-10-29,133.55,1.10,0.82,129.80,13.89,13.89,,,,7.00,75.49
BON,2012-10-30,138.32,1.10,0.80,128.50,14.44,14.44,,,,6.00,75.25
BON,2012-10-31,134.28,1.10,0.82,126.00,14.44,14.44,,,,6.00,74.22
BON,2012-11-01,127.28,1.10,0.86,133.30,14.44,14.44,,,,3.00,73.60
BON,2012-11-02,127.14,1.10,0.87,127.80,14.44,14.44,,,,3.00,74.30
BON,2012-11-03,118.34,1.10,0.93,121.50,14.44,14.44,,,,5.50,74.13
BON,2012-11-04,128.50,1.10,0.86,124.50,14.44,14.44,,,,5.00,74.39
BON,2012-11-05,124.55,1.10,0.88,124.70,13.89,13.89,,,,7.00,73.55
BON,2012-11-06,124.09,1.10,0.89,125.10,13.89,13.89,,,,7.00,73.64
BON,2012-11-07,124.40,1.10,0.88,121.50,13.89,13.89,,,,7.00,73.44
BON,2012-11-08,125.70,1.10,0.88,135.60,13.89,13.89,,,,7.00,73.46
BON,2012-11-09,123.40,1.10,0.89,125.30,13.33,13.33,,,,7.00,74.17
BON,2012-11-10,135.72,1.10,0.81,128.30,13.30,,,,,,74.43
BON,2012-11-11,134.25,1.10,0.82,137.10,13.33,13.33,,,,7.00,74.18
BON,2012-11-12,139.41,1.10,0.79,140.30,12.78,12.78,,,,7.00,74.58
BON,2012-11-13,134.75,1.10,0.82,129.90,12.22,12.22,,,,7.00,74.49
BON,2012-11-14,144.78,1.10,0.76,135.60,12.22,12.22,,,,7.00,74.10
BON,2012-11-15,143.77,1.10,0.77,146.10,12.22,12.22,,,,7.00,73.25
BON,2012-11-16,140.60,1.10,0.78,142.40,12.22,12.22,,,,6.00,73.66
BON,2012-11-17,136.70,1.10,0.80,132.20,12.22,12.22,,,,7.00,72.98
BON,2012-11-18,139.20,1.10,0.79,148.50,12.22,12.22,,,,6.00,73.72
BON,2012-11-19,140.63,1.10,0.78,151.40,12.22,12.22,,,,6.00,74.43
BON,2012-11-20,146.92,1.10,0.75,121.50,11.67,11.67,,,,0.50,74.35
BON,2012-11-21,133.37,1.10,0.82,139.40,11.67,11.67,,,,3.50,73.68
BON,2012-11-22,139.23,1.10,0.79,134.60,11.11,11.11,,,,4.50,73.84
BON,2012-11-23,140.10,1.10,0.79,146.20,10.56,10.56,,,,4.50,73.30
BON,2012-11-24,139.26,1.10,0.79,134.10,11.11,11.11,,,,5.00,73.42
BON,2012-11-25,139.03,1.10,0.79,138.80,11.11,11.11,,,,,73.28
BON,2012-11-26,154.42,1.10,0.71,147.20,11.11,11.11,,,,7.00,73.08
BON,2012-11-27,152.74,1.08,0.70,170.60,10.56,10.56,,,,5.50,73.15
BON,2012-11-28,153.49,1.10,0.72,150.10,10.56,10.56,,,,,73.45
BON,2012-11-29,151.60,1.10,0.73,147.50,10.00,10.00,,,,6.00,72.88
BON,2012-11-30,148.91,1.10,0.74,151.90,9.44,9.44,,,,4.00,73.00
BON,2012-12-01,155.60,1.10,0.71,147.60,9.44,9.44,,,,7.00,73.11
BON,2012-12-02,160.70,1.10,0.68,161.70,10.00,,,,,,73.26
BON,2012-12-03,166.05,1.10,0.66,168.50,10.00,10.00,,,,7.00,73.20
BON,2012-12-04,175.05,1.09,0.62,190.50,10.00,,,,,,72.98
BON,2012-12-05,187.59,1.10,0.59,183.00,10.00,10.00,,,,7.00,73.69
BON,2012-12-06,194.70,1.10,0.56,189.40,10.00,10.00,,,,6.00,73.26
BON,2012-12-07,200.07,1.10,0.55,204.30,9.44,9.44,,,,4.50,73.20
BON,2012-12-08,206.38,1.10,0.53,206.00,9.44,9.44,,,,5.00,73.33
BON,2012-12-09,209.60,1.10,0.52,205.30,8.89,8.89,,,,5.50,73.03
BON,2012-12-10,186.83,1.05,0.56,183.40,8.89,8.89,,,,6.50,72.42
BON,2012-12-11,202.49,1.04,0.51,197.40,8.89,8.89,,,,7.00,72.28
BON,2012-12-12,197.43,1.10,0.56,215.20,8.89,8.89,,,,6.50,72.97
BON,2012-12-13,213.87,1.10,0.51,220.40,8.89,8.89,,,,7.00,73.36
BON,2012-12-14,214.40,1.10,0.51,214.00,8.89,8.89,,,,6.00,73.56
BON,2012-12-15,197.98,1.10,0.56,194.30,7.78,7.78,,,,6.00,74.09
BON,2012-12-16,192.95,1.10,0.57,175.40,8.33,8.33,,,,7.00,73.35
BON,2012-12-17,178.99,1.08,0.60,189.30,7.78,7.78,,,,5.00,73.07
BON,2012-12-18,209.80,1.10,0.52,212.10,7.78,7.78,,,,7.00,73.38
BON,2012-12-19,195.65,1.10,0.56,189.10,7.78,7.78,,,,7.00,73.21
BON,2012-12-20,164.63,1.10,0.67,169.60,7.78,7.78,,,,7.00,73.11
BON,2012-12-21,175.00,1.10,0.63,173.70,7.22,7.22,,,,7.00,73.50
BON,2012-12-22,184.42,1.10,0.60,187.30,7.78,7.78,,,,7.00,73.33
BON,2012-12-23,161.53,1.10,0.68,166.10,7.78,7.78,,,,7.00,73.63
BON,2012-12-24,155.90,1.10,0.71,151.60,7.22,7.22,,,,7.00,73.92
BON,2012-12-25,160.01,1.10,0.69,147.70,7.22,7.22,,,,7.00,73.23
BON,2012-12-26,157.75,1.09,0.69,161.70,7.22,7.22,,,,7.00,72.71
BON,2012-12-27,166.95,1.10,0.66,168.30,6.67,6.67,,,,7.00,73.35
BON,2012-12-28,173.20,1.10,0.64,180.30,6.67,6.67,,,,7.00,73.26
BON,2012-12-29,174.81,1.10,0.63,176.20,6.67,6.67,,,,7.00,74.29
BON,2012-12-30,206.18,1.10,0.53,197.90,6.11,6.11,,,,7.00,73.42
BON,2012-12-31,204.65,1.05,0.51,204.10,6.11,6.11,,,,7.00,72.34
