Project,Date,Outflow (kcfs),Spill (kcfs),Spill Percent (%),Inflow (kcfs),Temp (Scroll Case) (C),Temperature (C),Barometric Pressure (mmHg),Dissolved Gas (mmHg),Dissolved Gas Percent (%),Turbidity (ft),Elevation (ft)
BON,2022-09-30,110.16,1.32,1.20,101.30,19.44,19.44,,,,6.00,74.37
BON,2022-10-01,82.71,1.80,2.18,79.30,19.44,19.44,,,,5.00,73.90
BON,2022-10-02,81.14,1.82,2.25,85.60,19.44,19.44,,,,7.00,74.04
BON,2022-10-03,98.30,1.83,1.87,95.70,18.89,18.89,,,,7.00,74.56
BON,2022-10-04,84.72,1.88,2.22,80.10,18.89,18.89,,,,7.00,74.41
BON,2022-10-05,85.84,1.73,2.02,92.90,18.89,18.89,,,,6.00,74.42
BON,2022-10-06,104.55,1.69,1.62,94.30,18.89,18.89,,,,6.00,74.67
BON,2022-10-07,80.40,1.74,2.16,101.80,19.44,19.44,,,,7.00,74.61
BON,2022-10-08,84.08,1.72,2.04,79.70,18.89,18.89,,,,7.00,74.72
BON,2022-10-09,79.18,1.73,2.19,79.40,18.33,18.33,,,,7.00,74.78
BON,2022-10-10,78.14,1.71,2.18,70.50,18.33,18.33,,,,7.00,74.73
BON,2022-10-11,76.99,1.93,2.50,87.70,18.33,18.33,,,,7.00,74.86
BON,2022-10-12,79.79,1.71,2.14,80.60,18.33,18.33,,,,7.00,75.27
BON,2022-10-13,81.68,1.64,2.01,80.50,18.33,18.33,,,,7.00,75.36
BON,2022-10-14,93.88,1.72,1.83,90.80,17.78,17.78,,,,7.00,75.28
BON,2022-10-15,91.65,1.68,1.83,85.70,17.78,17.78,,,,7.00,74.92
BON,2022-10-16,79.29,1.73,2.19,84.00,17.78,17.78,,,,7.00,75.31
BON,2022-10-17,84.36,1.73,2.05,85.40,17.78,17.78,,,,7.00,75.58
BON,2022-10-18,91.42,1.74,1.91,91.00,17.78,17.78,,,,7.00,75.63
BON,2022-10-19,102.13,1.74,1.70,91.70,17.78,17.78,,,,7.00,75.63
BON,2022-10-20,94.69,1.67,1.76,89.60,17.78,17.78,,,,7.00,75.12
BON,2022-10-21,91.66,1.67,1.82,85.00,17.22,17.22,,,,7.00,74.74
BON,2022-10-22,77.41,1.67,2.16,82.80,17.22,17.22,,,,7.00,74.95
BON,2022-10-23,76.43,1.67,2.19,81.30,17.22,17.22,,,,7.00,75.61
BON,2022-10-24,99.13,1.68,1.69,89.70,17.22,17.22,,,,7.00,75.69
BON,2022-10-25,96.01,1.69,1.76,92.80,16.67,16.67,,,,7.00,75.52
BON,2022-10-26,92.04,1.67,1.82,85.10,16.67,16.67,,,,7.00,75.53
BON,2022-10-27,95.84,1.68,1.75,93.30,16.11,16.11,,,,7.00,75.34
BON,2022-10-28,98.77,1.58,1.60,98.10,15.56,15.56,,,,7.00,75.26
BON,2022-10-29,96.84,1.25,1.29,97.10,15.00,15.00,,,,7.00,75.56
BON,2022-10-30,92.44,1.09,1.18,90.00,15.00,15.00,,,,7.00,75.67
BON,2022-10-31,106.33,1.56,1.47,101.20,15.00,15.00,,,,6.00,75.81
BON,2022-11-01,130.88,1.52,1.16,119.80,15.00,15.00,,,,7.00,75.31
BON,2022-11-02,128.88,1.31,1.02,121.50,15.00,15.00,,,,7.00,74.19
BON,2022-11-03,128.91,1.29,1.00,,15.00,15.00,,,,7.00,74.53
BON,2022-11-04,129.25,1.50,1.16,133.20,14.44,14.44,,,,7.00,74.88
BON,2022-11-05,130.30,1.55,1.19,122.20,14.44,14.44,,,,7.00,75.17
BON,2022-11-06,125.31,1.40,1.12,129.70,13.33,13.33,,,,4.00,73.85
BON,2022-11-07,122.86,1.53,1.25,120.30,12.78,12.78,,,,3.00,73.69
BON,2022-11-08,140.97,1.40,0.99,142.10,12.78,12.78,,,,4.00,74.11
BON,2022-11-09,140.65,1.47,1.05,150.30,12.78,12.78,,,,4.00,74.63
BON,2022-11-10,133.19,1.39,1.05,136.20,11.67,11.67,,,,6.00,74.63
BON,2022-11-11,131.36,1.05,0.80,134.10,11.67,11.67,,,,6.00,74.89
BON,2022-11-12,129.78,1.05,0.81,127.70,11.67,11.67,,,,5.00,74.83
BON,2022-11-13,130.51,1.05,0.80,128.80,11.11,11.11,,,,7.00,74.59
BON,2022-11-14,135.05,1.13,0.83,130.40,11.11,11.11,,,,7.00,74.72
BON,2022-11-15,138.93,1.08,0.77,132.20,10.56,10.56,,,,6.00,74.19
BON,2022-11-16,142.87,1.09,0.76,143.90,10.00,10.00,,,,7.00,73.56
