Project,Date,Outflow (kcfs),Spill (kcfs),Spill Percent (%),Inflow (kcfs),Temp (Scroll Case) (C),Temperature (C),Barometric Pressure (mmHg),Dissolved Gas (mmHg),Dissolved Gas Percent (%),Turbidity (ft),Elevation (ft)
BON,2013-09-27,96.64,1.12,1.16,102.50,20.56,20.56,,,,7.00,75.02
BON,2013-09-28,103.29,1.24,1.20,106.30,20.00,20.00,,,,7.00,75.18
BON,2013-09-29,106.21,1.28,1.20,101.40,20.00,20.00,,,,7.00,75.58
BON,2013-09-30,102.35,1.25,1.22,102.00,19.44,19.44,,,,7.00,75.03
BON,2013-10-01,126.86,1.24,0.98,128.10,18.89,18.89,,,,5.00,75.07
BON,2013-10-02,130.95,1.25,0.95,134.60,17.78,17.78,,,,6.00,75.17
BON,2013-10-03,114.91,1.24,1.08,114.10,17.78,17.78,,,,3.50,75.30
BON,2013-10-04,117.48,1.24,1.05,110.80,17.78,17.78,,,,7.00,74.94
BON,2013-10-05,92.75,1.14,1.23,89.30,17.78,17.78,,,,7.00,74.89
BON,2013-10-06,90.22,1.14,1.27,86.80,17.78,17.78,,,,7.00,74.55
BON,2013-10-07,88.53,0.85,0.96,85.60,17.22,17.22,,,,7.00,74.08
BON,2013-10-08,92.81,0.68,0.73,101.60,17.22,17.22,,,,7.00,74.13
BON,2013-10-09,102.04,1.15,1.12,104.30,17.22,17.22,,,,7.00,74.90
BON,2013-10-10,106.11,1.25,1.18,106.90,16.67,16.67,,,,7.00,74.63
BON,2013-10-11,112.19,1.16,1.04,116.30,16.11,16.11,,,,7.00,75.20
BON,2013-10-12,117.69,1.15,0.98,113.80,16.11,16.11,,,,7.00,74.86
BON,2013-10-13,114.30,1.15,1.01,109.20,16.11,16.11,,,,7.00,74.56
BON,2013-10-14,122.81,1.10,0.90,119.40,15.56,15.56,,,,7.00,73.97
BON,2013-10-15,112.68,1.15,1.02,106.30,15.56,15.56,,,,7.00,74.09
BON,2013-10-16,112.90,1.09,0.97,120.00,15.56,15.56,,,,7.00,74.11
BON,2013-10-17,130.54,5.72,4.38,129.10,15.00,15.00,,,,7.00,74.48
BON,2013-10-18,145.85,1.13,0.78,130.50,15.00,15.00,,,,7.00,73.47
BON,2013-10-19,118.08,2.08,1.76,113.50,15.00,15.00,,,,7.00,72.42
BON,2013-10-20,106.92,1.15,1.08,110.90,15.00,15.00,,,,7.00,72.75
BON,2013-10-21,118.65,1.16,0.98,121.80,15.00,15.00,,,,7.00,72.93
BON,2013-10-22,121.15,1.10,0.91,118.20,14.44,14.44,,,,7.00,73.07
BON,2013-10-23,114.54,1.10,0.96,122.50,15.00,15.00,,,,7.00,73.34
BON,2013-10-24,112.98,1.10,0.98,111.40,14.44,14.44,,,,6.00,72.88
BON,2013-10-25,104.85,1.07,1.02,107.20,14.40,,,,,7.00,72.99
BON,2013-10-26,108.90,1.15,1.06,102.20,14.44,14.44,,,,7.00,73.11
BON,2013-10-27,95.80,1.10,1.14,95.20,14.44,14.44,,,,7.00,72.45
BON,2013-10-28,99.25,1.15,1.15,106.70,14.44,14.44,,,,7.00,73.25
BON,2013-10-29,117.40,1.10,0.94,110.50,14.44,14.44,,,,7.00,73.60
BON,2013-10-30,107.83,1.07,0.99,108.40,14.44,14.44,,,,7.00,72.79
BON,2013-10-31,97.37,1.01,1.04,106.00,13.89,13.89,,,,7.00,72.80
BON,2013-11-01,87.20,1.01,1.16,94.00,13.89,13.89,,,,7.00,73.81
BON,2013-11-02,88.55,1.00,1.13,95.90,13.89,13.89,,,,7.00,74.75
BON,2013-11-03,99.56,0.96,0.97,92.00,13.33,13.33,,,,7.00,74.58
BON,2013-11-04,121.98,1.01,0.83,126.10,13.33,13.33,,,,6.50,74.47
BON,2013-11-05,122.68,1.01,0.82,119.30,12.78,12.78,,,,7.00,74.20
BON,2013-11-06,132.12,1.01,0.76,122.40,12.78,12.78,,,,7.00,73.66
BON,2013-11-07,118.56,1.01,0.85,119.20,12.78,12.78,,,,7.00,73.06
BON,2013-11-08,114.25,1.01,0.88,115.90,12.78,12.78,,,,6.00,73.27
BON,2013-11-09,119.95,1.04,0.87,124.40,12.22,12.22,,,,7.00,73.33
BON,2013-11-10,122.34,1.03,0.84,130.50,12.22,12.22,,,,7.00,74.07
BON,2013-11-11,127.27,1.01,0.80,122.10,12.22,12.22,,,,7.00,74.38
BON,2013-11-12,123.76,1.01,0.81,117.70,12.22,12.22,,,,7.00,73.59
BON,2013-11-13,120.33,1.01,0.84,125.40,12.22,12.22,,,,7.00,73.18
BON,2013-11-14,119.99,1.04,0.86,118.00,12.22,12.22,,,,7.00,73.76
BON,2013-11-15,117.43,1.01,0.86,119.10,12.22,12.22,,,,7.00,73.40
BON,2013-11-16,112.62,1.01,0.90,113.60,12.22,12.22,,,,7.00,73.59
BON,2013-11-17,114.80,1.01,0.88,111.80,11.67,11.67,,,,7.00,73.94
BON,2013-11-18,115.75,1.00,0.87,122.50,11.11,11.11,,,,7.00,74.05
BON,2013-11-19,111.68,1.01,0.90,112.90,11.11,11.11,,,,7.00,74.70
BON,2013-11-20,119.50,1.01,0.84,117.00,11.11,11.11,,,,7.00,74.73
BON,2013-11-21,134.29,1.01,0.75,136.30,11.11,11.11,,,,7.00,74.54
BON,2013-11-22,140.81,1.01,0.72,149.60,10.56,10.56,,,,7.00,74.68
BON,2013-11-23,138.07,1.01,0.73,133.30,9.44,9.44,,,,6.00,74.96
BON,2013-11-24,131.11,1.01,0.77,121.20,9.44,9.44,,,,7.00,73.63
BON,2013-11-25,129.35,1.01,0.78,136.40,8.89,8.89,,,,7.00,73.84
BON,2013-11-26,129.04,1.01,0.78,125.10,8.89,8.89,,,,7.00,74.32
BON,2013-11-27,129.54,1.01,0.78,133.50,8.89,8.89,,,,7.00,74.34
BON,2013-11-28,127.09,1.05,0.83,130.75,8.89,8.89,,,,7.00,74.43
BON,2013-11-29,123.93,1.01,0.81,128.00,2.78,2.78,,,,7.00,74.66
BON,2013-11-30,127.10,1.00,0.79,118.00,7.78,7.78,,,,7.00,74.05
BON,2013-12-01,117.33,0.48,0.41,114.80,8.33,8.33,,,,7.00,73.90
BON,2013-12-02,123.93,0.48,0.39,111.90,7.78,7.78,,,,7.00,74.44
BON,2013-12-03,142.62,2.44,1.71,151.20,8.33,8.33,,,,5.00,73.61
BON,2013-12-04,147.40,2.12,1.44,133.90,7.78,7.78,,,,5.00,73.51
BON,2013-12-05,146.35,0.48,0.33,152.90,7.22,7.22,,,,4.00,74.13
BON,2013-12-06,148.68,0.49,0.33,156.50,7.22,7.22,,,,7.00,73.00
BON,2013-12-07,149.75,0.53,0.35,147.20,6.11,6.11,,,,6.00,73.12
BON,2013-12-08,153.09,0.51,0.33,149.50,6.11,6.11,,,,7.00,73.41
BON,2013-12-09,150.47,0.48,0.32,153.90,5.56,5.56,,,,7.00,73.15
BON,2013-12-10,148.32,0.48,0.32,149.90,5.00,5.00,,,,7.00,73.38
BON,2013-12-11,152.11,0.50,0.33,150.30,5.00,5.00,,,,7.00,73.02
BON,2013-12-12,137.38,0.44,0.32,135.00,5.00,5.00,,,,7.00,73.18
BON,2013-12-13,125.60,0.48,0.38,133.10,5.00,5.00,,,,7.00,73.33
BON,2013-12-14,125.52,0.48,0.38,128.40,5.00,5.00,,,,7.00,74.23
BON,2013-12-15,124.76,0.54,0.43,125.70,5.00,5.00,,,,7.00,74.04
BON,2013-12-16,125.15,0.48,0.38,126.20,5.00,5.00,,,,7.00,73.85
BON,2013-12-17,125.96,0.48,0.38,126.80,5.00,5.00,,,,7.00,74.22
BON,2013-12-18,128.35,0.48,0.37,133.90,5.00,5.00,,,,7.00,74.31
BON,2013-12-19,135.48,0.48,0.35,129.40,5.00,5.00,,,,7.00,74.50
BON,2013-12-20,128.47,0.48,0.37,126.90,4.44,4.44,,,,7.00,74.26
BON,2013-12-21,126.42,0.48,0.38,129.50,4.44,4.44,,,,7.00,74.13
BON,2013-12-22,125.70,0.48,0.38,121.80,4.44,4.44,,,,7.00,74.09
BON,2013-12-23,126.41,0.48,0.38,128.50,4.44,4.44,,,,7.00,73.53
BON,2013-12-24,126.38,0.48,0.38,133.40,5.00,5.00,,,,7.00,74.31
BON,2013-12-25,128.40,0.48,0.37,121.60,5.00,5.00,,,,7.00,74.47
BON,2013-12-26,129.36,0.48,0.37,126.20,5.00,5.00,,,,7.00,74.20
BON,2013-12-27,127.65,0.48,0.38,127.60,5.00,5.00,,,,7.00,74.03
BON,2013-12-28,125.20,0.48,0.38,131.60,4.44,4.44,,,,7.00,74.37
BON,2013-12-29,125.64,0.48,0.38,124.40,3.33,3.33,,,,7.00,74.41
BON,2013-12-30,123.34,0.48,0.39,124.20,4.44,4.44,,,,7.00,74.36
BON,2013-12-31,120.93,0.48,0.40,122.70,4.44,4.44,,,,7.00,74.71
