Project,Date,Outflow (kcfs),Spill (kcfs),Spill Percent (%),Inflow (kcfs),Temp (Scroll Case) (C),Temperature (C),Barometric Pressure (mmHg),Dissolved Gas (mmHg),Dissolved Gas Percent (%),Turbidity (ft),Elevation (ft)
BON,2018-09-23,72.07,1.25,1.73,65.00,18.45,18.45,763.38,764.08,100.09,7.00,75.33
BON,2018-09-24,95.12,4.16,4.37,96.60,18.33,18.33,764.79,764.00,99.90,7.00,74.80
BON,2018-09-25,118.67,1.27,1.07,127.30,18.08,18.08,764.67,767.17,100.33,7.00,75.40
BON,2018-09-26,111.10,1.24,1.11,104.90,17.94,17.94,763.00,769.00,100.79,7.00,75.22
BON,2018-09-27,101.30,1.24,1.22,100.40,18.08,18.08,761.00,773.10,101.59,7.00,75.20
BON,2018-09-28,95.78,1.25,1.30,93.80,18.33,18.33,,,,7.00,75.08
BON,2018-09-29,82.80,1.24,1.49,82.00,18.33,18.33,,,,7.00,74.65
BON,2018-09-30,90.59,1.23,1.36,94.10,17.78,17.78,,,,7.00,74.98
BON,2018-10-01,82.95,1.24,1.49,81.40,17.78,17.78,,,,7.00,75.06
BON,2018-10-02,78.32,1.24,1.58,72.50,17.78,17.78,,,,7.00,74.81
BON,2018-10-03,86.63,1.24,1.43,92.30,17.78,17.78,,,,7.00,74.70
BON,2018-10-04,92.28,1.24,1.34,90.50,17.78,17.78,,,,7.00,74.74
BON,2018-10-05,92.38,1.19,1.29,94.10,17.78,17.78,,,,7.00,75.08
BON,2018-10-06,76.73,1.19,1.55,76.90,17.22,17.22,,,,7.00,74.97
BON,2018-10-07,72.33,1.15,1.58,78.40,17.22,17.22,,,,7.00,75.28
BON,2018-10-08,73.42,1.10,1.49,76.40,17.22,17.22,,,,7.00,75.84
BON,2018-10-09,83.16,1.18,1.41,80.70,17.22,17.22,,,,7.00,75.93
BON,2018-10-10,91.20,1.15,1.26,92.80,16.67,16.67,,,,7.00,75.47
BON,2018-10-11,95.85,1.16,1.21,90.80,16.67,16.67,,,,7.00,75.48
BON,2018-10-12,94.54,1.15,1.21,95.50,16.67,16.67,,,,7.00,75.35
BON,2018-10-13,90.18,1.16,1.28,90.80,16.67,16.67,,,,7.00,75.37
BON,2018-10-14,90.32,1.17,1.29,91.20,16.11,16.11,,,,7.00,75.65
BON,2018-10-15,103.88,1.13,1.09,105.30,16.11,16.11,,,,7.00,75.58
BON,2018-10-16,94.98,1.17,1.23,92.50,15.56,15.56,,,,7.00,75.69
BON,2018-10-17,89.34,1.14,1.28,88.90,15.00,15.00,,,,7.00,75.65
BON,2018-10-18,86.39,1.16,1.35,85.60,15.00,15.00,,,,7.00,75.43
BON,2018-10-19,104.46,1.15,1.10,92.40,15.00,15.00,,,,7.00,74.66
BON,2018-10-20,86.73,1.14,1.31,73.40,14.44,14.44,,,,7.00,73.26
BON,2018-10-21,78.19,1.13,1.44,78.40,15.00,15.00,,,,7.00,72.75
BON,2018-10-22,92.69,1.10,1.19,99.10,15.00,15.00,,,,7.00,73.25
BON,2018-10-23,104.38,1.12,1.07,110.20,14.44,14.44,,,,7.00,73.58
BON,2018-10-24,122.61,0.33,0.27,116.30,14.44,14.44,,,,7.00,74.14
BON,2018-10-25,116.70,1.11,0.95,121.70,14.44,14.44,,,,7.00,73.63
BON,2018-10-26,118.98,1.10,0.92,121.90,14.44,14.44,,,,7.00,73.68
BON,2018-10-27,108.76,1.10,1.01,109.80,14.44,14.44,,,,7.00,73.88
BON,2018-10-28,90.17,1.05,1.17,94.40,14.44,14.44,,,,7.00,74.53
BON,2018-10-29,102.11,1.10,1.08,100.00,14.44,14.44,,,,7.00,74.72
BON,2018-10-30,102.37,1.01,0.98,92.10,14.40,,,,,7.00,73.97
BON,2018-10-31,95.65,1.00,1.04,101.50,14.44,14.44,,,,7.00,73.15
BON,2018-11-01,100.88,1.00,1.00,94.50,14.44,14.44,,,,7.00,73.18
BON,2018-11-02,119.76,1.00,0.83,125.10,13.89,13.89,,,,7.00,73.33
BON,2018-11-03,128.48,1.01,0.78,133.40,13.89,13.89,,,,7.00,73.36
BON,2018-11-04,125.93,0.97,0.77,119.80,13.89,13.89,,,,7.00,73.22
BON,2018-11-05,125.06,1.10,0.88,125.00,13.89,13.89,,,,7.00,73.47
BON,2018-11-06,124.88,1.00,0.80,126.90,13.89,13.89,,,,7.00,73.26
BON,2018-11-07,127.95,1.03,0.81,128.90,13.89,13.89,,,,5.00,73.05
BON,2018-11-08,128.06,1.00,0.78,127.20,13.33,13.33,,,,7.00,73.61
BON,2018-11-09,129.14,1.11,0.86,130.90,13.33,13.33,,,,6.00,73.72
BON,2018-11-10,128.85,1.01,0.79,128.00,12.78,12.78,,,,7.00,73.98
BON,2018-11-11,136.96,1.03,0.75,142.50,12.22,12.22,,,,7.00,74.07
BON,2018-11-12,143.11,1.00,0.70,140.40,12.22,12.22,,,,7.00,74.13
BON,2018-11-13,138.67,1.03,0.74,152.20,11.67,11.67,,,,6.00,74.97
BON,2018-11-14,131.47,1.02,0.77,129.40,11.11,11.11,,,,5.50,75.30
BON,2018-11-15,130.56,1.02,0.78,122.60,11.11,11.11,,,,6.00,75.12
BON,2018-11-16,131.05,1.00,0.76,128.10,11.11,11.11,,,,6.00,74.70
BON,2018-11-17,134.07,1.01,0.75,129.20,11.11,11.11,,,,6.00,73.67
BON,2018-11-18,134.63,1.01,0.75,134.60,11.11,11.11,,,,7.00,73.64
BON,2018-11-19,134.71,1.00,0.74,138.70,11.11,11.11,,,,7.00,73.65
BON,2018-11-20,133.51,1.00,0.75,135.30,10.56,10.56,,,,7.00,73.64
BON,2018-11-21,129.15,1.01,0.78,122.90,10.00,10.00,,,,7.00,73.55
BON,2018-11-22,124.06,1.01,0.81,121.60,10.00,10.00,,,,7.00,73.28
BON,2018-11-23,117.40,1.01,0.86,125.30,9.44,9.44,,,,7.00,73.54
BON,2018-11-24,119.98,1.01,0.84,127.10,9.44,9.44,,,,7.00,74.05
BON,2018-11-25,123.07,1.01,0.82,124.20,9.44,9.44,,,,7.00,74.75
BON,2018-11-26,126.54,1.01,0.80,126.50,9.44,9.44,,,,7.00,74.73
BON,2018-11-27,120.97,1.01,0.83,117.80,8.89,8.89,,,,7.00,74.83
BON,2018-11-28,121.14,1.02,0.84,118.60,8.89,8.89,,,,7.00,74.20
BON,2018-11-29,126.79,1.01,0.80,122.00,8.89,8.89,,,,6.00,73.92
BON,2018-11-30,124.17,1.00,0.81,121.40,8.89,8.89,,,,6.00,73.49
BON,2018-12-01,124.68,1.01,0.81,126.30,8.33,8.33,,,,7.00,73.31
BON,2018-12-02,125.46,1.01,0.80,119.80,8.33,8.33,,,,7.00,73.31
BON,2018-12-03,129.07,0.95,0.74,136.00,8.33,8.33,,,,7.00,73.20
BON,2018-12-04,130.74,0.96,0.73,130.70,8.33,8.33,,,,7.00,73.66
BON,2018-12-05,132.19,0.96,0.72,137.50,8.33,8.33,,,,6.50,73.91
BON,2018-12-06,137.88,0.98,0.71,133.30,8.33,8.33,,,,7.00,73.95
BON,2018-12-07,140.51,0.97,0.69,147.60,7.22,7.22,,,,7.00,74.15
BON,2018-12-08,141.23,0.97,0.68,140.20,6.67,6.67,,,,7.00,74.67
BON,2018-12-09,138.32,0.92,0.67,134.00,6.11,6.11,,,,7.00,74.35
BON,2018-12-10,132.81,0.96,0.72,130.80,6.67,6.67,,,,7.00,74.03
BON,2018-12-11,132.57,0.96,0.73,134.20,6.67,6.67,,,,7.00,73.81
BON,2018-12-12,128.96,0.90,0.70,133.50,6.67,6.67,,,,7.00,74.30
BON,2018-12-13,133.44,0.26,0.20,139.60,6.67,6.67,,,,7.00,74.40
BON,2018-12-14,134.10,1.01,0.75,116.00,7.22,7.22,,,,7.00,74.18
BON,2018-12-15,129.18,0.96,0.75,129.80,7.22,7.22,,,,7.00,73.24
BON,2018-12-16,128.67,0.98,0.76,132.40,7.22,7.22,,,,7.00,73.66
BON,2018-12-17,125.67,1.04,0.83,118.60,7.22,7.22,,,,7.00,73.18
BON,2018-12-18,121.50,0.96,0.79,133.60,7.22,7.22,,,,7.00,73.66
BON,2018-12-19,121.42,0.96,0.79,123.90,7.22,7.22,,,,7.00,74.56
BON,2018-12-20,120.97,0.96,0.79,119.30,6.67,6.67,,,,7.00,74.07
BON,2018-12-21,117.23,0.96,0.82,119.60,6.67,6.67,,,,6.00,74.28
BON,2018-12-22,120.70,0.97,0.80,114.90,6.67,6.67,,,,6.00,74.42
BON,2018-12-23,120.20,0.96,0.80,132.60,6.67,6.67,,,,7.00,74.25
BON,2018-12-24,130.66,0.96,0.74,128.10,6.67,6.67,,,,,75.00
BON,2018-12-25,114.70,0.96,0.84,113.30,6.67,6.67,,,,7.00,74.76
BON,2018-12-26,113.02,0.97,0.86,119.10,6.67,6.67,,,,7.00,75.11
BON,2018-12-27,115.89,0.99,0.86,108.70,6.67,6.67,,,,7.00,75.87
BON,2018-12-28,132.02,0.96,0.73,136.80,6.67,6.67,,,,7.00,74.74
BON,2018-12-29,121.70,0.96,0.79,112.80,6.67,6.67,,,,7.00,75.03
BON,2018-12-30,116.56,0.96,0.83,121.80,6.67,6.67,,,,7.00,74.61
BON,2018-12-31,124.83,0.97,0.77,130.90,6.67,6.67,,,,7.00,74.87
