Project,Date,Outflow (kcfs),Spill (kcfs),Spill Percent (%),Inflow (kcfs),Temp (Scroll Case) (C),Temperature (C),Barometric Pressure (mmHg),Dissolved Gas (mmHg),Dissolved Gas Percent (%),Turbidity (ft),Elevation (ft)
BON,2015-09-27,78.76,1.25,1.59,82.00,18.89,18.89,,,,7.00,75.92
BON,2015-09-28,95.87,1.25,1.30,96.70,18.33,18.33,,,,7.00,75.97
BON,2015-09-29,120.61,1.23,1.02,121.10,18.33,18.33,,,,7.00,75.83
BON,2015-09-30,106.91,1.25,1.17,105.90,18.33,18.33,,,,7.00,75.76
BON,2015-10-01,95.73,1.25,1.30,93.90,18.33,18.33,,,,7.00,75.83
BON,2015-10-02,81.22,1.24,1.52,78.90,18.33,18.33,,,,7.00,75.73
BON,2015-10-03,81.36,1.26,1.55,85.50,18.33,18.33,,,,6.00,75.88
BON,2015-10-04,88.29,1.25,1.41,88.30,18.33,18.33,,,,7.00,75.88
BON,2015-10-05,91.03,1.15,1.26,91.40,18.33,18.33,,,,7.00,75.76
BON,2015-10-06,109.60,1.15,1.05,105.10,18.33,18.33,,,,7.00,75.46
BON,2015-10-07,107.04,1.15,1.07,109.60,18.33,18.33,,,,7.00,75.58
BON,2015-10-08,97.57,0.85,0.88,96.30,18.33,18.33,,,,7.00,75.58
BON,2015-10-09,88.50,0.59,0.66,86.60,18.33,18.33,,,,7.00,75.44
BON,2015-10-10,83.48,0.58,0.70,85.00,18.33,18.33,,,,7.00,75.39
BON,2015-10-11,81.95,0.59,0.72,81.90,18.33,18.33,,,,7.00,75.77
BON,2015-10-12,76.43,0.59,0.77,72.10,18.33,18.33,,,,7.00,75.57
BON,2015-10-13,84.53,0.68,0.80,85.90,18.33,18.33,,,,7.00,75.24
BON,2015-10-14,105.60,0.55,0.52,102.90,18.33,18.33,,,,7.00,75.13
BON,2015-10-15,133.41,0.58,0.43,111.00,18.33,18.33,,,,7.00,73.72
BON,2015-10-16,109.66,0.57,0.52,108.40,17.78,17.78,,,,5.50,72.39
BON,2015-10-17,96.03,0.58,0.60,96.20,17.78,17.78,,,,7.00,72.48
BON,2015-10-18,82.28,0.58,0.70,81.40,17.78,17.78,,,,7.00,72.66
BON,2015-10-19,92.00,0.57,0.62,92.10,17.22,17.22,,,,7.00,72.75
BON,2015-10-20,89.11,0.58,0.65,92.70,17.78,17.78,,,,7.00,72.74
BON,2015-10-21,101.41,0.56,0.55,96.90,17.78,17.78,,,,7.00,72.64
BON,2015-10-22,101.42,0.55,0.55,103.40,17.22,17.22,,,,7.00,72.60
BON,2015-10-23,110.60,0.55,0.50,111.00,17.22,17.22,,,,7.00,72.58
BON,2015-10-24,108.84,0.54,0.50,109.50,17.22,17.22,,,,7.00,72.43
BON,2015-10-25,108.86,0.55,0.51,104.70,16.67,16.67,,,,7.00,72.49
BON,2015-10-26,96.11,0.55,0.57,99.50,16.67,16.67,,,,7.00,72.55
BON,2015-10-27,106.69,0.56,0.52,110.50,16.11,16.11,,,,7.00,72.78
BON,2015-10-28,109.81,0.53,0.48,106.70,16.11,16.11,,,,7.00,72.54
BON,2015-10-29,92.92,0.55,0.59,89.50,16.11,16.11,,,,7.00,72.52
BON,2015-10-30,84.08,0.53,0.62,92.10,16.11,16.11,,,,7.00,72.73
BON,2015-10-31,103.18,0.50,0.49,101.60,16.11,16.11,,,,7.00,73.09
BON,2015-11-01,109.65,0.48,0.44,101.40,16.11,16.11,,,,6.50,72.19
BON,2015-11-02,112.48,0.61,0.54,109.90,16.11,16.11,,,,7.00,72.07
BON,2015-11-03,109.10,0.52,0.48,119.40,16.11,16.11,,,,3.00,72.39
BON,2015-11-04,119.10,0.50,0.42,117.10,15.56,15.56,,,,4.00,72.69
BON,2015-11-05,111.44,0.50,0.45,110.80,15.56,15.56,,,,5.00,72.34
BON,2015-11-06,115.74,0.50,0.44,118.60,14.44,14.44,,,,5.00,72.51
BON,2015-11-07,129.09,0.51,0.39,127.20,13.89,13.89,,,,4.00,72.83
BON,2015-11-08,125.17,0.50,0.40,123.00,13.89,13.89,,,,5.00,72.40
BON,2015-11-09,124.01,0.53,0.42,125.90,13.89,13.89,,,,7.00,72.45
BON,2015-11-10,125.41,0.50,0.40,130.40,13.89,13.89,,,,7.00,72.46
BON,2015-11-11,123.29,0.50,0.41,120.40,13.89,13.89,,,,7.00,72.24
BON,2015-11-12,127.57,0.50,0.39,127.40,13.33,13.33,,,,7.00,72.51
BON,2015-11-13,120.26,0.50,0.42,117.90,13.33,13.33,,,,7.00,72.45
BON,2015-11-14,116.25,0.50,0.43,121.00,13.33,13.33,,,,7.00,72.75
BON,2015-11-15,115.11,0.50,0.44,111.20,13.33,13.33,,,,7.00,72.89
BON,2015-11-16,124.94,0.50,0.40,137.30,12.78,12.78,,,,7.00,72.91
BON,2015-11-17,132.68,0.50,0.38,130.30,12.22,12.22,,,,7.00,74.12
BON,2015-11-18,147.38,8.35,5.66,140.80,11.70,,,,,,73.64
BON,2015-11-19,161.90,18.23,11.26,154.70,11.67,11.67,,,,4.00,73.18
BON,2015-11-20,148.97,4.43,2.98,144.70,11.67,11.67,,,,4.00,72.42
BON,2015-11-21,135.25,0.50,0.37,148.60,11.11,11.11,,,,3.00,72.42
BON,2015-11-22,134.49,0.54,0.40,124.80,11.11,11.11,,,,5.00,72.47
BON,2015-11-23,137.97,2.85,2.07,135.00,11.11,11.11,,,,5.00,72.28
BON,2015-11-24,145.97,3.25,2.23,152.70,9.44,9.44,,,,6.00,72.63
BON,2015-11-25,126.83,0.88,0.69,149.70,10.00,10.00,,,,6.00,73.20
BON,2015-11-26,121.11,1.01,0.83,113.30,10.00,10.00,,,,7.00,74.30
BON,2015-11-27,127.57,1.01,0.79,128.30,10.00,10.00,,,,7.00,74.12
BON,2015-11-28,130.44,1.01,0.77,141.70,9.44,9.44,,,,7.00,74.54
BON,2015-11-29,146.69,1.02,0.69,133.10,8.89,8.89,,,,7.00,74.60
BON,2015-11-30,148.63,1.05,0.70,156.70,8.33,8.33,,,,7.00,74.55
BON,2015-12-01,135.55,0.97,0.71,124.90,8.33,8.33,,,,6.00,73.89
BON,2015-12-02,130.41,1.00,0.77,135.50,8.33,8.33,,,,7.00,73.85
BON,2015-12-03,127.60,0.96,0.75,126.10,7.78,7.78,,,,7.00,73.34
BON,2015-12-04,119.09,0.96,0.81,115.10,7.22,7.22,,,,7.00,73.81
BON,2015-12-05,123.30,0.48,0.39,120.30,7.78,7.78,,,,7.00,73.32
BON,2015-12-06,118.29,0.48,0.41,117.10,7.22,7.22,,,,7.00,72.79
BON,2015-12-07,144.38,0.48,0.33,152.20,7.22,7.22,,,,7.00,74.03
BON,2015-12-08,172.08,0.48,0.28,159.50,7.22,7.22,,,,,73.97
BON,2015-12-09,162.13,4.63,2.86,160.00,7.22,7.22,,,,3.00,73.72
BON,2015-12-10,176.08,2.57,1.46,182.00,7.22,7.22,,,,1.50,72.71
BON,2015-12-11,187.07,0.48,0.26,190.30,7.78,7.78,,,,3.00,73.06
BON,2015-12-12,196.29,0.48,0.24,196.70,7.22,7.22,,,,3.00,72.80
BON,2015-12-13,158.77,0.48,0.30,145.70,7.22,7.22,,,,2.00,72.61
BON,2015-12-14,145.54,0.49,0.33,149.50,6.11,6.11,,,,3.00,72.50
BON,2015-12-15,147.94,0.48,0.32,146.60,6.11,6.11,,,,6.00,72.85
BON,2015-12-16,161.20,0.46,0.29,159.60,6.11,6.11,,,,5.00,72.08
BON,2015-12-17,166.27,0.45,0.27,166.50,6.11,6.11,,,,6.00,72.51
BON,2015-12-18,150.48,0.50,0.33,164.00,6.67,6.67,,,,5.00,72.86
BON,2015-12-19,158.62,0.51,0.32,159.80,6.11,6.11,,,,4.00,73.51
BON,2015-12-20,142.90,0.50,0.35,132.80,6.67,6.67,,,,7.00,73.21
BON,2015-12-21,161.57,0.49,0.30,163.00,7.22,7.22,,,,7.00,72.70
BON,2015-12-22,138.48,0.47,0.34,149.70,7.22,7.22,,,,6.00,73.84
BON,2015-12-23,134.42,0.50,0.37,137.60,7.22,7.22,,,,5.00,74.35
BON,2015-12-24,115.93,0.49,0.42,108.00,6.67,6.67,,,,6.00,74.41
BON,2015-12-25,113.68,0.45,0.40,111.00,7.22,7.22,,,,7.00,73.50
BON,2015-12-26,125.40,0.48,0.39,123.60,7.22,7.22,,,,7.00,73.39
BON,2015-12-27,130.39,0.50,0.39,131.90,6.67,6.67,,,,7.00,73.27
BON,2015-12-28,131.03,0.48,0.36,136.40,6.67,6.67,,,,5.00,73.70
BON,2015-12-29,135.91,0.48,0.36,143.20,6.67,6.67,,,,4.00,74.13
BON,2015-12-30,136.98,0.48,0.35,133.50,6.11,6.11,,,,4.00,74.26
BON,2015-12-31,149.83,0.48,0.32,143.90,6.11,6.11,,,,4.00,73.38
