Project,Date,Outflow (kcfs),Spill (kcfs),Spill Percent (%),Inflow (kcfs),Temp (Scroll Case) (C),Temperature (C),Barometric Pressure (mmHg),Dissolved Gas (mmHg),Dissolved Gas Percent (%),Turbidity (ft),Elevation (ft)
BON,2019-09-26,75.07,1.24,1.65,73.50,19.44,19.44,,,,7.00,75.88
BON,2019-09-27,78.77,1.24,1.57,80.80,19.44,19.44,,,,7.00,75.71
BON,2019-09-28,92.44,1.25,1.35,93.40,19.44,19.44,,,,7.00,75.95
BON,2019-09-29,85.85,1.25,1.46,79.70,18.89,18.89,,,,7.00,75.78
BON,2019-09-30,101.34,1.24,1.22,99.10,18.89,18.89,,,,6.00,75.07
BON,2019-10-01,102.18,1.23,1.20,97.30,18.33,18.33,,,,7.00,74.83
BON,2019-10-02,96.78,1.34,1.38,97.60,17.80,,,,,7.00,74.70
BON,2019-10-03,101.07,1.73,1.71,101.70,17.78,17.78,,,,7.00,74.64
BON,2019-10-04,85.52,1.32,1.54,84.50,17.22,17.22,,,,7.00,74.57
BON,2019-10-05,84.70,1.20,1.41,86.60,17.22,17.22,,,,7.00,74.80
BON,2019-10-06,80.64,1.20,1.49,82.10,17.22,17.22,,,,7.00,75.19
BON,2019-10-07,82.33,1.21,1.47,79.90,17.22,17.22,,,,7.00,75.13
BON,2019-10-08,74.87,1.22,1.63,82.20,17.22,17.22,,,,7.00,75.19
BON,2019-10-09,111.33,1.22,1.10,108.20,17.22,17.22,,,,7.00,75.46
BON,2019-10-10,106.60,1.19,1.11,105.40,16.67,16.67,,,,7.00,75.02
BON,2019-10-11,107.62,1.19,1.11,105.30,16.67,16.67,,,,7.00,74.86
BON,2019-10-12,76.28,1.20,1.57,81.70,15.56,15.56,,,,7.00,75.10
BON,2019-10-13,86.20,1.11,1.29,89.00,15.00,15.00,,,,7.00,75.43
BON,2019-10-14,90.13,1.28,1.41,89.20,15.00,15.00,,,,7.00,75.59
BON,2019-10-15,100.62,1.21,1.20,97.20,14.44,14.44,,,,6.00,75.46
BON,2019-10-16,101.28,1.20,1.18,103.80,14.44,14.44,,,,7.00,75.36
BON,2019-10-17,96.75,1.20,1.24,89.80,14.44,14.44,,,,7.00,75.23
BON,2019-10-18,95.72,1.22,1.28,95.70,14.44,14.44,,,,7.00,74.93
BON,2019-10-19,76.31,1.32,1.73,82.30,14.44,14.44,,,,7.00,75.03
BON,2019-10-20,103.32,1.30,1.26,98.30,14.44,14.44,,,,7.00,75.69
BON,2019-10-21,92.29,1.00,1.08,95.90,13.89,13.89,,,,7.00,74.99
BON,2019-10-22,78.43,1.10,1.40,79.90,13.89,13.89,,,,7.00,75.36
BON,2019-10-23,98.31,1.21,1.23,99.10,13.89,13.89,,,,7.00,75.58
BON,2019-10-24,93.99,1.20,1.28,87.30,13.89,13.89,,,,7.00,75.13
BON,2019-10-25,80.21,1.15,1.43,77.00,13.89,13.89,,,,7.00,74.79
BON,2019-10-26,81.54,1.15,1.41,84.00,13.89,13.89,,,,6.00,74.61
BON,2019-10-27,90.05,1.15,1.28,89.90,13.33,13.33,,,,7.00,74.66
BON,2019-10-28,100.95,1.18,1.17,110.20,13.33,13.33,,,,7.00,74.82
BON,2019-10-29,118.97,1.17,0.98,110.10,12.78,12.78,,,,7.00,75.03
BON,2019-10-30,110.19,0.98,0.89,107.30,12.78,12.78,,,,7.00,74.48
BON,2019-10-31,96.78,1.04,1.07,95.50,11.67,11.67,,,,7.00,74.33
BON,2019-11-01,93.92,1.01,1.07,98.10,11.11,11.11,,,,5.00,74.55
BON,2019-11-02,113.09,1.12,0.99,105.40,11.11,11.11,,,,5.00,74.33
BON,2019-11-03,86.36,0.99,1.15,98.90,10.56,10.56,,,,5.00,74.60
BON,2019-11-04,126.63,1.02,0.81,113.00,10.56,10.56,,,,7.00,74.78
BON,2019-11-05,132.09,1.00,0.76,132.20,10.56,10.56,,,,5.00,73.32
BON,2019-11-06,134.15,1.01,0.75,140.10,11.11,11.11,,,,7.00,73.67
BON,2019-11-07,133.98,1.01,0.75,129.90,11.11,11.11,,,,7.00,73.80
BON,2019-11-08,131.08,1.00,0.77,128.10,11.11,11.11,,,,5.00,73.58
BON,2019-11-09,128.33,1.00,0.78,132.10,11.11,11.11,,,,5.00,73.27
BON,2019-11-10,127.16,1.01,0.79,134.10,11.11,11.11,,,,5.00,74.05
BON,2019-11-11,131.85,1.00,0.76,133.00,10.56,10.56,,,,5.00,74.68
BON,2019-11-12,128.02,1.00,0.78,125.70,10.56,10.56,,,,7.00,74.03
BON,2019-11-13,128.80,1.03,0.80,124.90,10.00,10.00,,,,7.00,74.46
BON,2019-11-14,130.43,0.96,0.73,130.30,10.00,10.00,,,,7.00,73.99
BON,2019-11-15,126.25,1.01,0.80,125.00,10.00,10.00,,,,7.00,74.10
BON,2019-11-16,126.27,1.01,0.80,126.40,10.00,10.00,,,,7.00,73.95
BON,2019-11-17,127.09,1.01,0.79,120.20,10.00,10.00,,,,6.00,73.66
BON,2019-11-18,128.49,1.01,0.79,127.60,10.00,10.00,,,,7.00,73.20
BON,2019-11-19,126.40,1.01,0.80,126.60,10.00,10.00,,,,7.00,73.42
BON,2019-11-20,129.55,1.02,0.78,130.80,10.00,10.00,,,,7.00,73.60
BON,2019-11-21,132.03,1.00,0.76,129.10,10.00,10.00,,,,7.00,73.51
BON,2019-11-22,129.54,1.01,0.78,131.40,10.00,10.00,,,,7.00,73.25
BON,2019-11-23,127.35,0.99,0.78,120.30,10.00,10.00,,,,7.00,72.71
BON,2019-11-24,124.41,1.00,0.81,126.20,9.44,9.44,,,,7.00,72.50
BON,2019-11-25,122.03,1.00,0.82,127.80,9.44,9.44,,,,,72.88
BON,2019-11-26,124.73,1.00,0.81,130.70,9.44,9.44,,,,6.00,73.71
BON,2019-11-27,124.02,1.00,0.81,131.80,9.44,9.44,,,,7.00,74.07
BON,2019-11-28,126.22,1.00,0.80,120.40,8.89,8.89,,,,6.00,74.54
BON,2019-11-29,127.83,1.01,0.79,137.90,8.89,8.89,,,,5.00,74.42
BON,2019-11-30,132.97,0.87,0.65,135.40,8.89,8.89,,,,7.00,75.46
BON,2019-12-01,137.90,0.48,0.35,136.10,8.33,8.33,,,,7.00,75.16
BON,2019-12-02,140.26,0.59,0.42,135.40,7.78,7.78,,,,7.00,74.70
BON,2019-12-03,135.66,0.54,0.40,128.70,7.78,7.78,,,,7.00,74.15
BON,2019-12-04,136.31,0.58,0.43,138.10,7.78,7.78,,,,7.00,74.19
BON,2019-12-05,136.19,0.53,0.39,141.30,7.78,7.78,,,,7.00,74.26
BON,2019-12-06,138.55,0.53,0.38,137.30,7.78,7.78,,,,7.00,74.33
BON,2019-12-07,128.38,0.53,0.41,126.10,7.78,7.78,,,,7.00,74.13
BON,2019-12-08,124.57,0.50,0.40,118.50,7.22,7.22,,,,6.00,74.05
BON,2019-12-09,126.25,0.29,0.23,130.30,7.22,7.22,,,,7.00,73.70
BON,2019-12-10,127.27,0.00,0.00,132.20,7.22,7.22,,,,7.00,73.93
BON,2019-12-11,125.28,0.00,0.00,126.00,7.22,7.22,,,,7.00,74.38
BON,2019-12-12,118.39,0.53,0.44,118.00,7.22,7.22,,,,7.00,74.25
BON,2019-12-13,116.84,0.53,0.45,121.90,7.22,7.22,,,,7.00,74.79
BON,2019-12-14,118.83,0.53,0.45,117.90,6.67,6.67,,,,7.00,74.83
BON,2019-12-15,119.93,0.53,0.44,121.00,6.67,6.67,,,,7.00,75.00
BON,2019-12-16,124.95,0.53,0.42,126.40,6.67,6.67,,,,7.00,74.91
BON,2019-12-17,130.63,0.53,0.40,129.10,6.11,6.11,,,,7.00,75.07
BON,2019-12-18,138.40,0.53,0.38,131.00,6.11,6.11,,,,,74.95
BON,2019-12-19,137.22,0.46,0.33,137.50,6.11,6.11,,,,,73.95
BON,2019-12-20,117.33,0.53,0.45,122.10,6.11,6.11,,,,7.00,74.58
BON,2019-12-21,114.73,0.53,0.46,109.60,5.56,5.56,,,,7.00,74.59
BON,2019-12-22,113.73,0.53,0.46,104.50,5.56,5.56,,,,6.00,73.74
BON,2019-12-23,115.03,0.53,0.46,121.10,6.11,6.11,,,,6.00,73.36
BON,2019-12-24,116.74,0.53,0.45,117.70,6.11,6.11,,,,7.00,73.68
BON,2019-12-25,120.87,0.53,0.44,113.80,6.11,6.11,,,,7.00,73.70
BON,2019-12-26,120.12,0.53,0.44,125.10,6.11,6.11,,,,7.00,73.64
BON,2019-12-27,121.00,0.53,0.44,131.90,6.11,6.11,,,,7.00,74.03
BON,2019-12-28,123.48,0.53,0.43,124.90,6.11,6.11,,,,7.00,75.16
BON,2019-12-29,127.35,0.53,0.41,119.20,6.11,6.11,,,,7.00,74.40
BON,2019-12-30,125.54,0.59,0.47,115.70,6.11,6.11,,,,7.00,73.51
BON,2019-12-31,125.76,0.53,0.42,111.00,6.11,6.11,,,,7.00,72.41
