Project,Date,Outflow (kcfs),Spill (kcfs),Spill Percent (%),Inflow (kcfs),Temp (Scroll Case) (C),Temperature (C),Barometric Pressure (mmHg),Dissolved Gas (mmHg),Dissolved Gas Percent (%),Turbidity (ft),Elevation (ft)
BON,2017-09-23,86.15,1.24,1.44,81.10,19.44,19.44,,,,6.00,75.27
BON,2017-09-24,80.64,1.24,1.53,82.10,18.33,18.33,,,,6.00,74.86
BON,2017-09-25,82.28,1.23,1.49,89.60,18.89,18.89,,,,6.00,75.68
BON,2017-09-26,121.25,0.81,0.67,121.80,18.89,18.89,,,,7.00,75.86
BON,2017-09-27,119.62,1.25,1.04,123.30,18.89,18.89,,,,7.00,75.91
BON,2017-09-28,123.18,1.24,1.01,116.50,18.89,18.89,,,,7.00,75.60
BON,2017-09-29,120.97,1.24,1.02,116.00,18.89,18.89,,,,7.00,75.03
BON,2017-09-30,88.79,1.24,1.39,87.20,18.89,18.89,,,,7.00,74.97
BON,2017-10-01,84.19,1.24,1.47,87.30,18.89,18.89,,,,7.00,75.32
BON,2017-10-02,107.98,1.25,1.15,110.40,18.33,18.33,,,,7.00,75.51
BON,2017-10-03,113.98,1.24,1.09,113.70,18.33,18.33,,,,7.00,75.38
BON,2017-10-04,114.89,1.24,1.08,116.50,17.78,17.78,,,,7.00,75.41
BON,2017-10-05,123.72,1.15,0.93,121.60,17.78,17.78,,,,7.00,75.51
BON,2017-10-06,101.88,1.10,1.08,99.30,17.22,17.22,,,,7.00,74.97
BON,2017-10-07,84.48,1.15,1.36,84.50,16.67,16.67,,,,7.00,75.21
BON,2017-10-08,85.49,1.14,1.34,87.60,17.22,17.22,,,,7.00,75.30
BON,2017-10-09,115.87,1.15,0.99,110.20,17.22,17.22,,,,7.00,75.31
BON,2017-10-10,103.74,1.15,1.11,103.50,16.67,16.67,,,,7.00,74.66
BON,2017-10-11,96.28,1.15,1.19,101.10,16.67,16.67,,,,7.00,75.00
BON,2017-10-12,113.28,1.18,1.04,116.10,16.67,16.67,,,,7.00,75.27
BON,2017-10-13,99.00,1.15,1.17,97.40,16.11,16.11,,,,7.00,75.44
BON,2017-10-14,97.08,1.15,1.18,95.50,16.11,16.11,,,,7.00,75.23
BON,2017-10-15,84.57,1.14,1.35,87.30,15.56,15.56,,,,7.00,75.50
BON,2017-10-16,93.45,1.15,1.24,94.10,15.56,15.56,,,,7.00,75.68
BON,2017-10-17,84.61,1.08,1.27,81.90,15.00,15.00,,,,7.00,75.48
BON,2017-10-18,96.31,1.11,1.16,99.30,14.44,14.44,,,,7.00,75.54
BON,2017-10-19,91.54,1.13,1.23,93.30,15.00,15.00,,,,6.00,75.70
BON,2017-10-20,80.06,1.15,1.43,74.80,15.00,15.00,,,,6.00,75.53
BON,2017-10-21,88.96,1.15,1.29,97.00,15.00,15.00,,,,6.50,75.46
BON,2017-10-22,116.83,1.15,0.98,107.60,15.00,15.00,,,,7.00,76.00
BON,2017-10-23,105.59,1.04,0.99,97.60,15.00,15.00,,,,1.00,74.83
BON,2017-10-24,113.61,1.09,0.96,117.70,13.89,13.89,,,,3.00,73.91
BON,2017-10-25,93.53,1.08,1.15,78.80,13.33,13.33,,,,1.00,73.63
BON,2017-10-26,91.12,1.10,1.21,99.20,13.33,13.33,,,,0.50,73.74
BON,2017-10-27,90.23,1.10,1.22,91.80,13.33,13.33,,,,0.50,74.04
BON,2017-10-28,93.15,1.10,1.18,84.10,13.33,13.33,,,,4.00,73.80
BON,2017-10-29,85.44,1.06,1.24,81.00,13.33,13.33,,,,4.00,73.09
BON,2017-10-30,95.15,1.01,1.06,104.50,13.33,13.33,,,,6.00,73.01
BON,2017-10-31,99.43,1.11,1.12,101.70,13.33,13.33,,,,6.00,74.11
BON,2017-11-01,81.31,1.01,1.25,85.20,12.78,12.78,,,,7.00,74.27
BON,2017-11-02,91.05,1.02,1.12,99.50,12.78,12.78,,,,5.00,74.87
BON,2017-11-03,98.45,1.01,1.02,99.70,12.78,12.78,,,,5.00,75.13
BON,2017-11-04,115.90,1.00,0.87,109.90,12.22,12.22,,,,7.00,74.63
BON,2017-11-05,112.90,0.94,0.83,100.80,12.22,12.22,,,,6.00,73.99
BON,2017-11-06,120.95,1.02,0.84,119.30,12.22,12.22,,,,6.00,73.10
BON,2017-11-07,124.70,1.12,0.90,130.20,12.22,12.22,,,,6.00,73.18
BON,2017-11-08,130.43,0.27,0.21,138.00,12.22,12.22,,,,6.00,73.50
BON,2017-11-09,125.59,1.00,0.80,114.60,11.67,11.67,,,,7.00,73.77
BON,2017-11-10,123.62,1.01,0.82,125.70,10.56,10.56,,,,6.00,73.56
BON,2017-11-11,124.90,1.00,0.80,125.10,11.11,11.11,,,,7.00,73.64
BON,2017-11-12,125.74,1.01,0.81,135.80,11.11,11.11,,,,7.00,73.52
BON,2017-11-13,121.15,1.01,0.83,115.70,11.11,11.11,,,,7.00,73.90
BON,2017-11-14,119.11,1.01,0.85,116.20,10.56,10.56,,,,7.00,73.57
BON,2017-11-15,123.64,1.01,0.82,131.20,10.56,10.56,,,,7.00,74.10
BON,2017-11-16,119.66,1.01,0.84,118.20,10.56,10.56,,,,4.00,74.58
BON,2017-11-17,127.21,1.00,0.79,129.30,10.56,10.56,,,,7.00,74.07
BON,2017-11-18,128.78,1.00,0.78,115.90,10.56,10.56,,,,7.00,74.00
BON,2017-11-19,134.40,1.00,0.75,137.40,10.56,10.56,,,,7.00,73.32
BON,2017-11-20,128.45,0.99,0.77,137.00,10.00,10.00,,,,7.00,73.30
BON,2017-11-21,150.54,1.00,0.66,141.30,9.44,9.44,,,,7.00,74.28
BON,2017-11-22,144.50,1.01,0.70,156.70,9.44,9.44,,,,7.00,74.08
BON,2017-11-23,140.79,1.08,0.77,135.40,9.44,9.44,,,,5.00,74.58
BON,2017-11-24,140.22,0.69,0.49,129.80,9.44,9.44,,,,5.00,73.83
BON,2017-11-25,149.14,0.53,0.36,152.50,9.44,9.44,,,,7.00,73.51
BON,2017-11-26,148.95,0.50,0.34,153.90,9.44,9.44,,,,1.00,74.03
BON,2017-11-27,146.18,0.52,0.36,135.00,8.89,8.89,,,,2.00,73.60
BON,2017-11-28,151.50,0.51,0.34,151.50,8.89,8.89,,,,7.00,73.28
BON,2017-11-29,146.48,0.53,0.36,148.40,8.89,8.89,,,,6.00,73.31
BON,2017-11-30,141.66,0.50,0.36,144.60,8.89,8.89,,,,7.00,73.38
BON,2017-12-01,140.46,0.48,0.34,140.10,8.89,8.89,,,,7.00,73.20
BON,2017-12-02,146.10,0.45,0.31,145.40,8.89,8.89,,,,0.70,73.25
BON,2017-12-03,142.64,0.48,0.34,150.30,8.89,8.89,,,,7.00,73.74
BON,2017-12-04,141.18,0.48,0.34,134.80,8.89,8.89,,,,7.00,73.75
BON,2017-12-05,143.03,0.48,0.34,135.90,8.89,8.89,,,,7.00,73.35
BON,2017-12-06,144.14,0.48,0.33,155.10,8.89,8.89,,,,7.00,72.65
BON,2017-12-07,156.19,0.47,0.30,157.40,8.89,8.89,,,,6.00,73.81
BON,2017-12-08,163.08,0.48,0.29,164.10,7.78,7.78,,,,7.00,73.76
BON,2017-12-09,165.69,0.48,0.29,161.70,7.78,7.78,,,,6.00,73.45
BON,2017-12-10,150.35,0.48,0.32,144.00,7.78,7.78,,,,6.00,73.18
BON,2017-12-11,157.43,0.48,0.31,164.50,7.22,7.22,,,,6.00,73.06
BON,2017-12-12,162.03,0.48,0.30,161.70,6.67,6.67,,,,7.00,73.70
BON,2017-12-13,160.83,0.48,0.30,165.20,6.67,6.67,,,,6.00,73.92
BON,2017-12-14,156.13,0.48,0.31,154.90,6.67,6.67,,,,6.00,73.99
BON,2017-12-15,146.85,0.48,0.33,144.30,6.67,6.67,,,,6.00,73.51
BON,2017-12-16,137.00,0.48,0.35,130.30,6.11,6.11,,,,7.00,73.09
BON,2017-12-17,131.68,0.48,0.36,133.60,6.11,6.11,,,,7.00,73.09
BON,2017-12-18,127.26,1.08,0.84,132.80,6.11,6.11,,,,7.00,73.53
BON,2017-12-19,136.19,0.48,0.35,142.60,6.11,6.11,,,,7.00,74.03
BON,2017-12-20,151.89,0.48,0.32,144.00,6.11,6.11,,,,7.00,74.13
BON,2017-12-21,143.85,0.45,0.31,151.60,6.11,6.11,,,,7.00,73.73
BON,2017-12-22,147.66,0.52,0.35,146.60,6.11,6.11,,,,7.00,74.25
BON,2017-12-23,149.88,0.48,0.32,148.80,6.11,6.11,,,,7.00,73.81
BON,2017-12-24,150.53,0.48,0.32,152.70,5.56,5.56,,,,7.00,73.72
BON,2017-12-25,157.86,0.48,0.30,151.20,5.56,5.56,,,,5.00,73.85
BON,2017-12-26,180.65,0.48,0.27,182.80,4.44,4.44,,,,5.00,73.85
BON,2017-12-27,163.25,0.49,0.30,167.90,4.44,4.44,,,,7.00,73.88
BON,2017-12-28,165.43,0.48,0.29,163.50,4.44,4.44,,,,7.00,74.03
BON,2017-12-29,173.43,0.48,0.28,177.30,4.44,4.44,,,,7.00,74.38
BON,2017-12-30,160.26,0.47,0.29,168.90,4.44,4.44,,,,7.00,74.96
BON,2017-12-31,179.78,0.48,0.27,172.40,5.00,5.00,,,,4.00,74.99
